date,restaurant_id,customers,avg_order_value,revenue,food_cost,staff_cost,rent,operating_expenses,net_profit
2024-10-06,17,349,633.79,221192.71,74093.29,23710.86,17010.83,23443.64,82934.08
2024-10-06,18,231,502.3,116031.3,42020.14,17452.26,9060.63,21775.71,25722.56
2024-10-06,19,519,578.59,300288.21,106476.71,33715.07,22591.53,51513.27,85991.62
2024-10-06,20,213,673.06,143361.78,57381.93,71782.85,7077.03,21125.36,-14005.39
2024-10-07,1,287,638.17,183154.79,81510.44,12184.06,22959.53,31521.4,34979.35
2024-10-07,2,297,762.14,226355.58,75707.76,59396.24,11519.33,24516.16,55216.09
2024-10-07,3,257,728.13,187129.41,73332.23,37716.97,14066.03,29025.58,32988.6
2024-10-07,4,203,658.7,133716.1,51517.25,52707.81,11128.27,17969.53,393.24
2024-10-07,5,203,492.55,99987.65,44166.01,14461.88,9963.87,13072.08,18323.81
2024-10-07,6,235,556.72,130829.2,45155.92,42906.52,4691.93,24217.46,13857.38
2024-10-07,7,372,586.14,218044.08,78989.02,18612.53,16639.7,31767.57,72035.25
2024-10-07,8,131,617.86,80939.66,25009.1,25999.97,9709.8,13999.58,6221.21
2024-10-07,9,384,847.81,325559.04,142931.87,21899.23,32628.53,63475.12,64624.28
2024-10-07,10,124,524.09,64987.16,22337.94,55644.27,5013.57,8087.1,-26095.72
2024-10-07,11,243,645.19,156781.17,57742.28,42728.04,5697.2,26575.48,24038.17
2024-10-07,12,336,576.61,193740.96,65508.85,29797.23,29181.17,21610.83,47642.88
2024-10-07,13,202,491.76,99335.52,44553.89,34049.07,5164.03,8860.95,6707.58
2024-10-07,14,321,602.18,193299.78,83977.04,63369.87,21097.03,29546.47,-4690.63
2024-10-07,15,235,681.99,160267.65,59023.54,59384.95,8315.7,25949.68,7593.78
2024-10-07,16,142,494.61,70234.62,21620.31,23020.83,12364.93,13758.47,-529.93
2024-10-07,17,293,842.88,246963.84,80243.37,48396.86,17010.83,46398.62,54914.15
2024-10-07,18,228,616.98,140671.44,43717.31,29873.08,9060.63,16737.33,41283.09
2024-10-07,19,284,592.37,168233.08,56032.86,29571.72,22591.53,28328.86,31708.1
2024-10-07,20,185,712.7,131849.5,40899.99,44114.0,7077.03,24003.25,15755.23
2024-10-08,1,232,575.34,133478.88,55956.4,9796.55,22959.53,21912.98,22853.41
2024-10-08,2,321,852.89,273777.69,88682.34,35011.12,11519.33,54177.18,84387.72
2024-10-08,3,295,783.11,231017.45,102422.43,32015.1,14066.03,30080.15,52433.75
2024-10-08,4,217,667.33,144810.61,55749.66,52971.28,11128.27,24503.53,457.88
2024-10-08,5,220,727.49,160047.8,56399.87,21712.69,9963.87,21398.53,50572.84
2024-10-08,6,179,561.55,100517.45,42845.79,33811.96,4691.93,17873.52,1294.25
2024-10-08,7,329,801.87,263815.23,87540.01,25118.13,16639.7,28766.43,105750.96
2024-10-08,8,126,667.12,84057.12,32568.93,25094.81,9709.8,10183.22,6500.36
2024-10-08,9,372,673.35,250486.2,107792.53,22974.81,32628.53,26502.34,60587.98
2024-10-08,10,154,652.99,100560.46,36023.62,65950.69,5013.57,17624.63,-24052.05
2024-10-08,11,289,696.6,201317.4,82503.98,37250.45,5697.2,21622.51,54243.26
2024-10-08,12,396,740.65,293297.4,91429.16,43749.41,29181.17,53489.7,75447.96
2024-10-08,13,208,710.18,147717.44,54970.06,29717.37,5164.03,27882.02,29983.97
2024-10-08,14,344,708.79,243823.76,104560.33,32742.68,21097.03,28455.37,56968.36
2024-10-08,15,267,710.32,189655.44,83719.13,61845.6,8315.7,21866.65,13908.36
2024-10-08,16,183,516.58,94534.14,36330.34,23737.86,12364.93,17492.41,4608.59
2024-10-08,17,295,668.08,197083.6,62191.2,34713.91,17010.83,21011.67,62155.99
2024-10-08,18,199,527.15,104902.85,41601.94,22739.99,9060.63,12172.49,19327.79
2024-10-08,19,395,754.93,298197.35,98924.56,19640.65,22591.53,32200.95,124839.66
2024-10-08,20,201,662.08,133078.08,43917.82,72657.38,7077.03,24986.05,-15560.2
2024-10-09,1,297,747.78,222090.66,79783.96,14015.64,22959.53,28541.25,76790.29
2024-10-09,2,278,665.11,184900.58,71675.87,46638.33,11519.33,29401.23,25665.82
2024-10-09,3,288,823.01,237026.88,77202.09,27567.9,14066.03,46355.64,71835.21
2024-10-09,4,229,492.78,112846.62,41746.81,48916.53,11128.27,14586.46,-3531.44
2024-10-09,5,236,580.05,136891.8,58058.85,8511.23,9963.87,21290.39,39067.47
2024-10-09,6,227,495.84,112555.68,42838.68,28369.09,4691.93,16597.65,20058.32
2024-10-09,7,280,615.89,172449.2,59579.08,28337.02,16639.7,28451.37,39442.03
2024-10-09,8,157,706.41,110906.37,41006.33,25802.7,9709.8,14244.02,20143.53
2024-10-09,9,393,851.45,334619.85,115249.36,31596.88,32628.53,35223.67,119921.4
2024-10-09,10,128,588.37,75311.36,24150.14,40591.92,5013.57,14121.26,-8565.53
2024-10-09,11,240,666.4,159936.0,68277.47,34221.38,5697.2,30740.25,20999.7
2024-10-09,12,334,765.33,255620.22,110703.95,25660.39,29181.17,24945.1,65129.62
2024-10-09,13,186,528.78,98353.08,38445.65,28154.24,5164.03,12075.95,14513.2
2024-10-09,14,374,576.8,215723.2,83760.11,63443.52,21097.03,40951.41,6471.13
2024-10-09,15,243,609.4,148084.2,58928.38,60412.4,8315.7,16913.86,3513.86
2024-10-09,16,177,517.52,91601.04,37125.34,52015.25,12364.93,12750.6,-22655.08
2024-10-09,17,316,692.13,218713.08,66035.73,43818.55,17010.83,25935.05,65912.92
2024-10-09,18,211,610.74,128866.14,42369.93,29651.81,9060.63,15982.88,31800.89
2024-10-09,19,388,575.91,223453.08,75923.39,21986.99,22591.53,36323.7,66627.47
2024-10-09,20,155,575.82,89252.1,28051.71,47862.47,7077.03,11332.92,-5072.04
2024-10-10,1,296,580.45,171813.2,68157.62,26593.54,22959.53,33713.47,20389.04
2024-10-10,2,254,812.4,206349.6,77849.33,40205.25,11519.33,26860.1,49915.58
2024-10-10,3,290,778.68,225817.2,90420.92,31198.59,14066.03,30485.68,59645.98
2024-10-10,4,95,494.23,46951.85,18073.31,77895.34,11128.27,8605.06,-68750.13
2024-10-10,5,232,661.46,153458.72,56640.37,9388.64,9963.87,20077.31,57388.54
2024-10-10,6,213,725.06,154437.78,54028.23,43844.87,4691.93,18739.76,33132.98
2024-10-10,7,392,725.52,284403.84,106679.28,29442.48,16639.7,33060.24,98582.13
2024-10-10,8,159,506.12,80473.08,33782.8,13300.04,9709.8,11870.26,11810.18
2024-10-10,9,381,796.24,303367.44,114672.31,16565.41,32628.53,35324.62,104176.56
2024-10-10,10,171,493.79,84438.09,34341.46,44887.18,5013.57,9182.46,-8986.58
2024-10-10,11,248,611.84,151736.32,64918.15,26453.2,5697.2,17213.38,37454.39
2024-10-10,12,330,789.58,260561.4,87182.25,47178.18,29181.17,48575.39,48444.42
2024-10-10,13,214,705.34,150942.76,56290.82,50222.85,5164.03,17083.25,22181.81
2024-10-10,14,348,806.15,280540.2,105497.46,42399.88,21097.03,34465.73,77080.09
2024-10-10,15,254,540.93,137396.22,44742.92,48364.64,8315.7,23005.52,12967.44
2024-10-10,16,156,687.3,107218.8,37856.01,25388.19,12364.93,19769.04,11840.63
2024-10-10,17,234,580.12,135748.08,59257.76,42139.45,17010.83,15696.57,1643.47
2024-10-10,18,241,630.31,151904.71,46259.53,39665.16,9060.63,24602.92,32316.46
2024-10-10,19,458,642.97,294480.26,93976.26,24114.46,22591.53,33772.3,120025.7
2024-10-10,20,191,535.08,102200.28,42213.76,30351.78,7077.03,11040.0,11517.7
2024-10-11,1,276,638.3,176170.8,72529.03,24698.63,22959.53,17029.71,38953.9
2024-10-11,2,246,752.46,185105.16,73594.09,29330.86,11519.33,28457.92,42202.95
2024-10-11,3,298,778.33,231942.34,97256.18,33224.46,14066.03,46681.82,40713.85
2024-10-11,4,173,497.03,85986.19,33986.45,32641.9,11128.27,12570.6,-4341.03
2024-10-11,5,167,497.07,83010.69,35321.2,13599.44,9963.87,16919.79,7206.39
2024-10-11,6,183,584.05,106881.15,41416.72,36727.98,4691.93,14865.49,9179.02
2024-10-11,7,350,703.14,246099.0,80774.41,13068.94,16639.7,38333.15,97282.8
2024-10-11,8,146,646.24,94351.04,34964.56,27804.03,9709.8,15223.64,6649.01
2024-10-11,9,422,697.5,294345.0,103077.85,31761.48,32628.53,52903.52,73973.62
2024-10-11,10,123,699.74,86068.02,32466.78,57460.57,5013.57,8666.01,-17538.92
2024-10-11,11,220,661.99,145637.8,48572.77,36803.97,5697.2,22179.99,32383.87
2024-10-11,12,315,843.98,265853.7,87221.21,21994.75,29181.17,52292.24,75164.33
2024-10-11,13,226,648.49,146558.74,53548.43,51492.03,5164.03,24410.42,11943.82
2024-10-11,14,401,586.5,235186.5,101577.54,29693.92,21097.03,34760.56,48057.44
2024-10-11,15,231,661.4,152783.4,62195.09,53972.14,8315.7,24924.05,3376.42
2024-10-11,16,165,491.99,81178.35,24647.4,50741.73,12364.93,14851.44,-21427.16
2024-10-11,17,291,628.46,182881.86,78076.56,45013.7,17010.83,28245.2,14535.57
2024-10-11,18,207,508.88,105338.16,37797.09,31049.03,9060.63,15457.92,11973.49
2024-10-11,19,409,640.88,262119.92,100332.69,17643.65,22591.53,46068.44,75483.6
2024-10-11,20,152,722.43,109809.36,43818.4,73025.9,7077.03,17880.04,-31992.02
2024-10-12,1,340,801.2,272408.0,99367.14,14335.12,22959.53,28111.76,107634.45
2024-10-12,2,326,741.77,241817.02,77902.45,54701.77,11519.33,26072.57,71620.9
2024-10-12,3,346,582.34,201489.64,62964.84,23560.87,14066.03,27329.46,73568.44
2024-10-12,4,150,674.09,101113.5,34679.01,51732.79,11128.27,12354.39,-8780.96
2024-10-12,5,268,625.53,167642.04,67775.87,17445.71,9963.87,25425.15,47031.45
2024-10-12,6,278,560.81,155905.18,67413.28,15735.34,4691.93,28864.14,39200.48
2024-10-12,7,469,623.35,292351.15,93956.83,18140.79,16639.7,36153.77,127460.06
2024-10-12,8,176,586.69,103257.44,34056.34,23139.11,9709.8,18805.13,17547.06
2024-10-12,9,527,835.84,440487.68,184839.53,11103.74,32628.53,82839.75,129076.13
2024-10-12,10,183,713.56,130581.48,55203.9,54305.39,5013.57,15170.04,888.58
2024-10-12,11,324,579.07,187618.68,70377.54,27662.11,5697.2,37593.27,46288.57
2024-10-12,12,484,839.72,406424.48,148470.63,27191.9,29181.17,64853.23,136727.54
2024-10-12,13,278,541.92,150653.76,51158.65,43663.25,5164.03,22820.52,27847.31
2024-10-12,14,431,643.83,277490.73,113573.98,55296.16,21097.03,45504.7,42018.87
2024-10-12,15,331,538.78,178336.18,60294.42,36991.1,8315.7,32435.09,40299.87
2024-10-12,16,202,589.79,119137.58,51406.46,27926.74,12364.93,16980.38,10459.06
2024-10-12,17,369,642.93,237241.17,103449.49,47721.73,17010.83,47485.26,21573.87
2024-10-12,18,298,701.57,209067.86,91267.75,31258.27,9060.63,23722.04,53759.17
2024-10-12,19,411,753.1,309524.1,115622.91,34151.88,22591.53,47211.45,89946.33
2024-10-12,20,277,567.19,157111.63,64931.07,44080.51,7077.03,24579.62,16443.39
2024-10-13,1,351,711.54,249750.54,86523.34,21106.55,22959.53,43465.52,75695.6
2024-10-13,2,370,606.72,224486.4,82974.32,45171.92,11519.33,25558.39,59262.43
2024-10-13,3,307,663.65,203740.55,62267.45,25870.47,14066.03,29981.77,71554.83
2024-10-13,4,218,508.4,110831.2,47983.97,62448.95,11128.27,20571.77,-31301.75
2024-10-13,5,278,492.71,136973.38,50255.39,14902.5,9963.87,21994.27,39857.35
2024-10-13,6,272,586.22,159451.84,58721.61,32232.45,4691.93,29478.95,34326.89
2024-10-13,7,392,789.95,309660.4,125095.01,20197.95,16639.7,56672.85,91054.89
2024-10-13,8,202,582.66,117697.32,38281.8,17167.48,9709.8,20105.0,32433.25
2024-10-13,9,392,763.46,299276.32,109825.03,29830.66,32628.53,42405.31,84586.78
2024-10-13,10,177,723.25,128015.25,54522.76,72550.11,5013.57,24763.21,-28834.41
2024-10-13,11,272,679.0,184688.0,68757.19,40964.43,5697.2,36167.91,33101.27
2024-10-13,12,383,643.33,246395.39,86803.37,41615.37,29181.17,35029.17,53766.32
2024-10-13,13,198,646.91,128088.18,41628.04,49449.7,5164.03,22497.66,9348.75
2024-10-13,14,426,761.46,324381.96,103362.15,42612.33,21097.03,44450.35,112860.1
2024-10-13,15,342,684.28,234023.76,103947.06,47121.16,8315.7,25325.99,49313.85
2024-10-13,16,196,520.07,101933.72,33478.62,21938.45,12364.93,16807.31,17344.4
2024-10-13,17,263,695.0,182785.0,67710.46,38981.76,17010.83,34970.13,24111.82
2024-10-13,18,326,632.34,206142.84,86197.79,14910.94,9060.63,32698.41,63275.06
2024-10-13,19,400,681.56,272624.0,108839.19,15692.55,22591.53,53752.1,71748.63
2024-10-13,20,187,655.1,122503.7,38739.16,70240.62,7077.03,15732.79,-9285.91
2024-10-14,1,259,580.92,150458.28,60692.77,19436.06,22959.53,20858.8,26511.11
2024-10-14,2,265,594.44,157526.6,66588.19,31243.2,11519.33,29925.22,18250.66
2024-10-14,3,241,789.89,190363.49,57806.02,27814.72,14066.03,28872.75,61803.97
2024-10-14,4,203,622.9,126448.7,41252.04,37952.36,11128.27,23158.18,12957.86
2024-10-14,5,201,565.5,113665.5,50741.69,15953.6,9963.87,14257.6,22748.75
2024-10-14,6,224,669.34,149932.16,58116.49,37020.53,4691.93,21894.04,28209.16
2024-10-14,7,361,820.79,296305.19,89323.37,21426.03,16639.7,31166.79,137749.3
2024-10-14,8,163,697.12,113630.56,35641.51,14501.21,9709.8,20053.38,33724.67
2024-10-14,9,384,777.84,298690.56,111195.7,18319.92,32628.53,53631.0,82915.41
2024-10-14,10,130,584.8,76024.0,34184.65,38201.86,5013.57,7783.21,-9159.28
2024-10-14,11,243,601.18,146086.74,48297.73,17425.38,5697.2,20933.94,53732.49
2024-10-14,12,395,657.35,259653.25,93471.93,47522.62,29181.17,29126.79,60350.74
2024-10-14,13,209,601.68,125751.12,49895.82,26991.11,5164.03,21032.83,22667.33
2024-10-14,14,305,648.34,197743.7,68482.49,32925.03,21097.03,36489.51,38749.63
2024-10-14,15,236,689.43,162705.48,62693.81,44297.84,8315.7,20363.97,27034.15
2024-10-14,16,175,503.58,88126.5,34492.94,41761.68,12364.93,9731.96,-10225.01
2024-10-14,17,308,591.72,182249.76,54700.45,39332.59,17010.83,27304.09,43901.79
2024-10-14,18,213,572.99,122046.87,53698.82,25072.85,9060.63,22453.65,11760.91
2024-10-14,19,381,652.94,248770.14,87833.14,25723.08,22591.53,24029.75,88592.63
2024-10-14,20,139,732.97,101882.83,42599.53,49966.07,7077.03,21518.0,-19277.8
2024-10-15,1,263,625.93,164619.59,51848.9,26560.57,22959.53,20299.3,42951.28
2024-10-15,2,313,690.81,216223.53,66008.41,22940.11,11519.33,27515.11,88240.56
2024-10-15,3,256,626.58,160404.48,66226.19,33115.8,14066.03,16645.96,30350.49
2024-10-15,4,168,728.2,122337.6,37103.31,69359.93,11128.27,15785.68,-11039.58
2024-10-15,5,157,614.16,96423.12,34825.78,22749.82,9963.87,18351.73,10531.93
2024-10-15,6,206,510.55,105173.3,46680.82,19629.48,4691.93,14949.26,19221.81
2024-10-15,7,310,802.53,248784.3,84396.29,19648.3,16639.7,34337.05,93762.96
2024-10-15,8,152,577.66,87804.32,33971.37,14181.22,9709.8,13707.64,16234.29
2024-10-15,9,390,726.1,283179.0,109221.24,20579.2,32628.53,48398.79,72351.24
2024-10-15,10,145,573.88,83212.6,31565.04,35240.31,5013.57,10392.07,1001.62
2024-10-15,11,219,555.04,121553.76,47556.8,18715.02,5697.2,24836.27,24748.48
2024-10-15,12,380,638.24,242531.2,92546.33,34220.29,29181.17,29613.59,56969.82
2024-10-15,13,203,641.07,130137.21,49959.22,31587.66,5164.03,19519.86,23906.43
2024-10-15,14,354,733.66,259715.64,112456.54,48320.66,21097.03,29391.62,48449.78
2024-10-15,15,228,667.91,152283.48,59688.01,36852.78,8315.7,22359.05,25067.93
2024-10-15,16,167,720.41,120308.47,41909.94,41895.6,12364.93,19075.69,5062.31
2024-10-15,17,297,670.84,199239.48,63311.92,30632.48,17010.83,37862.07,50422.18
2024-10-15,18,255,646.27,164798.85,56957.31,27295.67,9060.63,35277.72,36207.51
2024-10-15,19,339,648.01,219675.39,94453.71,34113.76,22591.53,22637.86,45878.53
2024-10-15,20,184,716.68,131869.12,52414.53,49290.7,7077.03,23723.47,-636.61
2024-10-16,1,256,783.95,200691.2,71500.72,13914.22,22959.53,34022.02,58294.71
2024-10-16,2,282,802.86,226406.52,69636.87,48956.48,11519.33,28987.34,67306.49
2024-10-16,3,279,663.47,185108.13,68763.44,29549.65,14066.03,18661.78,54067.23
2024-10-16,4,191,574.4,109710.4,39107.38,34518.08,11128.27,20708.25,4248.43
2024-10-16,5,209,714.83,149399.47,65314.94,11637.38,9963.87,19981.9,42501.38
2024-10-16,6,214,596.41,127631.74,51585.23,16188.73,4691.93,15956.21,39209.63
2024-10-16,7,355,836.81,297067.55,92708.06,24743.35,16639.7,51706.25,111270.19
2024-10-16,8,159,702.96,111770.64,49823.2,11065.5,9709.8,20417.53,20754.61
2024-10-16,9,444,841.25,373515.0,146177.44,17170.07,32628.53,52627.35,124911.6
2024-10-16,10,157,581.71,91328.47,35248.09,35525.02,5013.57,11530.03,4011.76
2024-10-16,11,230,537.11,123535.3,46145.35,47971.05,5697.2,18301.08,5420.62
2024-10-16,12,375,644.19,241571.25,106969.5,16574.55,29181.17,44193.99,44652.05
2024-10-16,13,209,606.27,126710.43,40281.02,20956.18,5164.03,14718.39,45590.8
2024-10-16,14,320,611.68,195737.6,72350.01,33622.58,21097.03,25549.42,43118.56
2024-10-16,15,248,609.19,151079.12,60482.61,47565.58,8315.7,24174.23,10541.01
2024-10-16,16,180,733.95,132111.0,50902.87,40874.66,12364.93,14992.52,12976.02
2024-10-16,17,280,830.28,232478.4,70292.28,42769.12,17010.83,36355.74,66050.42
2024-10-16,18,238,560.75,133458.5,51757.57,20654.88,9060.63,13345.83,38639.58
2024-10-16,19,415,820.69,340586.35,109281.48,15574.33,22591.53,58588.85,134550.15
2024-10-16,20,178,671.35,119500.3,53376.52,73213.61,7077.03,19378.29,-33545.14
2024-10-17,1,330,819.24,270349.2,99289.52,10745.93,22959.53,37625.76,99728.45
2024-10-17,2,233,714.51,166480.83,65624.83,26664.5,11519.33,19489.2,43182.96
2024-10-17,3,284,578.91,164410.44,53891.17,19860.24,14066.03,25430.65,51162.34
2024-10-17,4,182,692.15,125971.3,50615.37,72648.13,11128.27,12878.03,-21298.5
2024-10-17,5,193,730.57,141000.01,58795.8,11917.34,9963.87,18728.03,41594.97
2024-10-17,6,194,549.64,106630.16,45804.01,27855.53,4691.93,11476.35,16802.33
2024-10-17,7,344,628.85,216324.4,67848.03,23002.74,16639.7,27833.14,81000.79
2024-10-17,8,170,653.06,111020.2,48278.34,27919.5,9709.8,16929.14,8183.41
2024-10-17,9,362,794.62,287652.44,124206.46,13470.88,32628.53,49610.14,67736.43
2024-10-17,10,149,626.89,93406.61,34178.29,41200.4,5013.57,17834.43,-4820.08
2024-10-17,11,282,583.25,164476.5,66895.81,23658.59,5697.2,17847.94,50376.96
2024-10-17,12,376,634.07,238410.32,100758.36,38233.82,29181.17,46869.96,23367.01
2024-10-17,13,191,705.98,134842.18,42568.42,29398.27,5164.03,19003.47,38707.99
2024-10-17,14,367,636.16,233470.72,70390.93,28609.93,21097.03,39215.29,74157.54
2024-10-17,15,259,631.12,163460.08,57262.6,29875.88,8315.7,31378.46,36627.44
2024-10-17,16,195,522.31,101850.45,40702.21,29896.59,12364.93,19617.95,-731.23
2024-10-17,17,152,721.94,109734.88,41237.71,40578.04,17010.83,16701.1,-5792.8
2024-10-17,18,255,584.46,149037.3,52166.89,38818.02,9060.63,14699.56,34292.2
2024-10-17,19,411,764.11,314049.21,130240.53,21611.25,22591.53,60017.37,79588.52
2024-10-17,20,214,630.44,134914.16,41849.43,68352.41,7077.03,16292.41,1342.88
2024-10-18,1,323,781.81,252524.63,90214.29,22985.83,22959.53,34186.37,82178.6
2024-10-18,2,241,612.54,147622.14,59181.55,46901.15,11519.33,19119.76,10900.35
2024-10-18,3,281,689.04,193620.24,63309.86,22243.81,14066.03,19599.69,74400.85
2024-10-18,4,203,623.38,126546.14,51572.04,52288.46,11128.27,18536.65,-6979.28
2024-10-18,5,163,715.16,116571.08,46169.94,18381.08,9963.87,16750.05,25306.14
2024-10-18,6,192,608.63,116856.96,36026.74,29674.22,4691.93,20966.78,25497.28
2024-10-18,7,400,855.86,342344.0,107952.0,29851.13,16639.7,36562.6,151338.56
2024-10-18,8,138,639.78,88289.64,38178.2,11357.88,9709.8,17541.2,11502.56
2024-10-18,9,358,609.69,218269.02,94207.68,27216.24,32628.53,37269.3,26947.27
2024-10-18,10,135,678.68,91621.8,37693.87,35878.74,5013.57,13986.12,-950.49
2024-10-18,11,255,645.04,164485.2,50066.05,30142.03,5697.2,25002.5,53577.43
2024-10-18,12,333,635.23,211531.59,74832.3,42282.84,29181.17,30617.54,34617.75
2024-10-18,13,196,584.71,114603.16,49528.95,41419.39,5164.03,21612.21,-3121.42
2024-10-18,14,355,772.05,274077.75,120511.18,44063.48,21097.03,43681.9,44724.16
2024-10-18,15,280,685.17,191847.6,68986.25,20395.89,8315.7,19099.46,75050.31
2024-10-18,16,193,596.05,115037.65,45429.88,17408.41,12364.93,21227.28,18607.14
2024-10-18,17,306,839.84,256991.04,80844.38,37343.6,17010.83,40876.2,80916.02
2024-10-18,18,134,684.6,91736.4,37786.41,18308.12,9060.63,10229.84,16351.41
2024-10-18,19,430,699.63,300840.9,109099.81,23359.67,22591.53,54026.66,91763.22
2024-10-18,20,171,578.04,98844.84,33280.53,62485.87,7077.03,16973.66,-20972.26
2024-10-19,1,382,810.04,309435.28,96465.08,23780.98,22959.53,54346.78,111882.91
2024-10-19,2,345,712.83,245926.35,80604.63,61850.82,11519.33,49650.07,42301.49
2024-10-19,3,335,664.12,222480.2,86374.03,31645.96,14066.03,35479.26,54914.92
2024-10-19,4,231,707.61,163457.91,61093.71,42014.76,11128.27,32553.3,16667.88
2024-10-19,5,266,620.01,164922.66,59950.31,23436.36,9963.87,23098.59,48473.53
2024-10-19,6,230,516.56,118808.8,42698.52,41181.08,4691.93,14604.6,15632.67
2024-10-19,7,426,729.39,310720.14,120675.78,15677.41,16639.7,48302.23,109425.02
2024-10-19,8,174,626.21,108960.54,48333.78,15276.19,9709.8,19269.42,16371.34
2024-10-19,9,452,607.3,274499.6,113853.78,25218.57,32628.53,37953.66,64845.06
2024-10-19,10,165,523.27,86339.55,37678.96,23867.73,5013.57,14165.61,5613.68
2024-10-19,11,321,542.16,174033.36,60355.1,50406.95,5697.2,32255.87,25318.23
2024-10-19,12,523,846.98,442970.54,156104.64,16308.37,29181.17,73798.28,167578.09
2024-10-19,13,246,630.39,155075.94,62602.97,37391.72,5164.03,16797.57,33119.65
2024-10-19,14,385,689.57,265484.45,107322.49,26579.45,21097.03,40170.45,70315.03
2024-10-19,15,336,566.94,190491.84,64618.75,41785.99,8315.7,20311.75,55459.65
2024-10-19,16,201,598.18,120234.18,47993.15,44113.53,12364.93,18619.03,-2856.46
2024-10-19,17,324,591.39,191610.36,59419.5,20985.78,17010.83,21779.75,72414.5
2024-10-19,18,313,716.24,224183.12,85208.06,34526.13,9060.63,36602.44,58785.85
2024-10-19,19,481,776.24,373371.44,116849.59,28237.04,22591.53,51994.81,153698.46
2024-10-19,20,210,639.27,134246.7,49868.21,62148.54,7077.03,16128.25,-975.33
2024-10-20,1,420,821.71,345118.2,147837.62,25198.95,22959.53,54594.09,94528.01
2024-10-20,2,368,653.25,240396.0,107196.48,42287.72,11519.33,27354.51,52037.97
2024-10-20,3,357,787.75,281226.75,97737.21,30754.34,14066.03,38424.86,100244.31
2024-10-20,4,209,689.51,144107.59,57941.24,70280.83,11128.27,20746.39,-15989.14
2024-10-20,5,176,552.28,97201.28,39382.27,20251.45,9963.87,8957.64,18646.05
2024-10-20,6,249,584.13,145448.37,46288.4,26052.02,4691.93,14765.42,53650.59
2024-10-20,7,458,827.58,379031.64,163141.68,29387.67,16639.7,45632.82,124229.78
2024-10-20,8,182,545.72,99321.04,31207.08,22981.7,9709.8,10322.3,25100.16
2024-10-20,9,528,706.36,372958.08,114110.04,28168.01,32628.53,39471.5,158580.01
2024-10-20,10,181,694.04,125621.24,37897.0,26328.72,5013.57,17397.38,38984.57
2024-10-20,11,288,603.76,173882.88,62095.31,39598.93,5697.2,23709.48,42781.96
2024-10-20,12,439,840.59,369019.01,165827.46,44239.84,29181.17,39222.84,90547.71
2024-10-20,13,250,560.09,140022.5,62968.3,19482.16,5164.03,21078.68,31329.33
2024-10-20,14,398,848.47,337691.06,115889.29,39815.61,21097.03,37280.0,123609.13
2024-10-20,15,314,612.64,192368.96,62654.7,41220.79,8315.7,38030.02,42147.74
2024-10-20,16,226,683.8,154538.8,67075.71,39439.03,12364.93,16712.25,18946.88
2024-10-20,17,352,839.8,295609.6,107861.54,44630.95,17010.83,53152.49,72953.79
2024-10-20,18,240,529.33,127039.2,43253.24,35247.28,9060.63,22961.04,16517.0
2024-10-20,19,521,742.86,387030.06,144863.34,29612.9,22591.53,53303.36,136658.92
2024-10-20,20,200,725.76,145152.0,48312.06,70307.15,7077.03,20434.83,-979.08
2024-10-21,1,278,627.83,174536.74,59053.87,22770.62,22959.53,21432.68,48320.03
2024-10-21,2,265,727.8,192867.0,60417.62,46690.86,11519.33,27302.69,46936.51
2024-10-21,3,260,784.08,203860.8,84583.29,26016.49,14066.03,37967.27,41227.71
2024-10-21,4,159,673.7,107118.3,44192.45,59555.59,11128.27,13169.64,-20927.64
2024-10-21,5,214,601.27,128671.78,48621.58,16994.38,9963.87,17536.98,35554.97
2024-10-21,6,216,597.93,129152.88,55058.9,17402.06,4691.93,13353.81,38646.17
2024-10-21,7,380,690.66,262450.8,95395.64,24417.91,16639.7,52308.96,73688.59
2024-10-21,8,135,657.46,88757.1,37498.57,17905.22,9709.8,14875.57,8767.94
2024-10-21,9,412,739.73,304768.76,134176.54,20232.08,32628.53,58977.35,58754.25
2024-10-21,10,140,522.69,73176.6,25844.79,57568.19,5013.57,10704.16,-25954.11
2024-10-21,11,214,620.39,132763.46,57979.69,26720.32,5697.2,13577.67,28788.57
2024-10-21,12,322,740.31,238379.82,80438.6,21675.16,29181.17,27345.78,79739.12
2024-10-21,13,227,702.12,159381.24,62565.18,48941.55,5164.03,20829.1,21881.38
2024-10-21,14,349,590.35,206032.15,90915.0,50358.1,21097.03,28924.05,14737.97
2024-10-21,15,249,631.05,157131.45,63323.87,41811.35,8315.7,28039.27,15641.26
2024-10-21,16,179,716.54,128260.66,43735.25,39500.07,12364.93,25610.63,7049.77
2024-10-21,17,316,593.63,187587.08,57363.53,39156.62,17010.83,32216.46,41839.64
2024-10-21,18,203,565.23,114741.69,50226.15,21590.59,9060.63,21552.45,12311.86
2024-10-21,19,390,679.85,265141.5,112253.39,20023.77,22591.53,50934.31,59338.51
2024-10-21,20,186,522.7,97222.2,37886.6,66590.52,7077.03,10898.87,-25230.83
2024-10-22,1,279,738.85,206139.15,76859.99,21088.94,22959.53,24155.07,61075.62
2024-10-22,2,317,622.77,197418.09,74330.61,36311.47,11519.33,36330.12,38926.56
2024-10-22,3,276,634.37,175086.12,69791.01,16039.67,14066.03,25086.33,50103.08
2024-10-22,4,204,729.8,148879.2,50418.26,56069.08,11128.27,24823.78,6439.8
2024-10-22,5,191,574.11,109655.01,35576.0,16528.65,9963.87,23171.94,24414.55
